task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
25;(1, 3);(1, 6);0;0;3;10;False
11;(7, 4);(5, 5);0;1;4;18;False
9;(7, 7);(8, 5);0;5;8;23;False
2;(13, 11);(9, 5);0;0;10;30;False
10;(10, 4);(10, 2);0;8;10;28;False
3;(11, 13);(7, 10);0;5;12;31;False
4;(12, 1);(4, 4);0;3;14;26;False
21;(9, 9);(14, 13);0;6;15;24;False
14;(4, 12);(3, 9);0;8;16;16;False
17;(6, 5);(1, 10);0;4;16;19;False
20;(1, 2);(2, 9);0;2;16;11;False
24;(16, 8);(14, 1);0;8;17;32;False
23;(2, 5);(6, 13);0;5;19;12;False
8;(5, 13);(5, 1);0;4;20;22;False
22;(8, 1);(16, 7);0;5;20;20;False
5;(1, 8);(13, 4);0;4;21;15;False
6;(10, 11);(11, 9);0;10;21;25;False
12;(11, 1);(7, 12);0;5;21;27;False
31;(8, 9);(10, 4);13;14;21;31;False
1;(2, 13);(9, 1);0;3;23;14;False
26;(7, 8);(1, 6);4;13;23;33;False
7;(3, 1);(12, 9);0;7;24;13;False
15;(4, 8);(10, 10);0;10;25;10;False
18;(10, 6);(1, 4);0;9;26;21;False
16;(16, 2);(4, 2);0;9;28;29;False
13;(4, 6);(12, 5);0;20;29;34;False
28;(15, 5);(14, 9);9;15;33;23;False
36;(8, 5);(10, 2);17;28;33;11;False
30;(15, 1);(7, 7);11;16;34;28;False
35;(7, 2);(10, 7);17;25;34;32;False
19;(16, 6);(16, 10);0;23;35;17;False
29;(4, 11);(4, 7);11;21;35;30;False
40;(1, 13);(1, 12);21;34;35;12;False
47;(16, 1);(13, 6);25;27;35;15;False
32;(15, 9);(12, 1);15;22;37;24;False
33;(16, 4);(13, 3);16;29;37;26;False
44;(11, 1);(5, 5);22;25;39;14;False
54;(16, 2);(16, 3);35;38;39;34;False
37;(6, 5);(1, 10);18;28;40;16;False
46;(5, 9);(13, 7);24;30;40;33;False
39;(7, 4);(10, 3);21;25;41;22;False
34;(4, 10);(16, 13);17;25;42;19;False
41;(9, 5);(6, 9);22;32;42;25;False
42;(6, 13);(14, 5);22;23;45;27;False
45;(13, 8);(1, 2);24;26;46;13;False
38;(16, 11);(6, 1);20;24;48;20;False
57;(1, 11);(7, 12);36;36;49;12;False
59;(9, 9);(4, 11);36;43;50;15;False
43;(3, 5);(7, 6);22;36;51;31;False
56;(8, 9);(7, 10);36;50;52;17;False
51;(4, 3);(9, 1);30;42;53;11;False
63;(10, 6);(10, 11);40;47;53;23;False
50;(4, 12);(13, 11);29;42;54;28;False
58;(7, 7);(13, 6);36;42;55;30;False
49;(1, 4);(16, 12);27;27;56;21;False
53;(1, 3);(13, 12);34;35;56;29;False
65;(2, 13);(6, 5);41;44;58;16;False
52;(12, 9);(3, 9);34;38;59;32;False
69;(4, 2);(7, 3);46;51;59;20;False
27;(15, 13);(1, 1);5;32;60;18;False
48;(2, 9);(16, 7);26;40;62;10;False
64;(5, 5);(13, 2);41;48;63;22;False
67;(4, 7);(8, 13);43;46;64;25;False
73;(1, 13);(4, 11);51;55;64;15;False
62;(11, 13);(10, 4);40;55;65;34;False
68;(7, 8);(10, 10);43;53;65;12;False
70;(1, 2);(10, 12);47;47;65;13;False
66;(10, 8);(15, 1);42;56;68;33;False
60;(9, 13);(3, 1);38;54;72;26;False
55;(2, 1);(14, 13);35;46;73;14;False
71;(16, 13);(4, 10);49;57;75;19;False
72;(14, 9);(7, 4);50;59;75;30;False
81;(7, 10);(11, 9);57;64;75;16;False
78;(13, 8);(4, 12);55;57;76;28;False
75;(12, 13);(4, 4);53;57;77;23;False
82;(10, 11);(1, 8);59;62;79;29;False
88;(16, 4);(16, 10);65;72;79;33;False
77;(11, 5);(3, 5);54;59;81;11;False
80;(14, 5);(13, 7);57;70;81;21;False
85;(13, 3);(6, 13);61;64;81;22;False
93;(13, 2);(12, 9);69;72;82;34;False
74;(1, 10);(13, 10);52;65;83;31;False
83;(3, 9);(16, 11);60;60;83;32;False
86;(9, 5);(4, 3);63;75;83;10;False
79;(1, 6);(16, 8);56;65;84;18;False
84;(10, 7);(1, 11);60;70;84;20;False
87;(15, 9);(13, 12);64;75;85;25;False
76;(1, 7);(16, 2);54;68;88;17;False
92;(1, 13);(10, 4);66;69;88;15;False
61;(1, 12);(15, 5);38;66;89;24;False
90;(10, 12);(8, 1);66;66;90;13;False
89;(9, 1);(15, 13);65;66;91;27;False
105;(13, 4);(10, 2);82;84;91;21;False
98;(6, 9);(4, 11);76;86;92;19;False
94;(10, 3);(9, 13);73;83;94;30;False
97;(13, 6);(13, 11);76;80;94;16;False
103;(7, 2);(3, 1);82;91;96;29;False
106;(9, 9);(10, 11);83;85;96;34;False
91;(2, 9);(11, 1);66;80;99;12;False
112;(16, 7);(12, 13);86;86;99;18;False
102;(2, 5);(13, 8);80;82;101;11;False
95;(7, 8);(16, 6);74;89;102;14;False
107;(6, 1);(12, 9);84;87;102;10;False
116;(13, 2);(10, 7);91;93;102;17;False
110;(13, 7);(6, 5);85;91;103;25;False
111;(7, 11);(10, 8);85;94;104;20;False
99;(7, 10);(16, 12);77;92;105;28;False
96;(12, 5);(5, 1);76;91;106;26;False
124;(10, 12);(9, 9);100;102;106;18;False
104;(1, 8);(7, 12);82;91;107;22;False
108;(2, 1);(5, 5);84;99;108;15;False
101;(7, 7);(12, 1);80;98;109;33;False
118;(10, 4);(1, 11);92;93;109;21;False
114;(4, 12);(11, 5);89;93;110;19;False
119;(13, 10);(16, 8);93;98;110;24;False
100;(1, 1);(16, 13);78;83;111;23;False
113;(3, 9);(7, 6);89;99;113;32;False
109;(14, 5);(2, 13);84;89;114;31;False
