task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
11;(1, 11);(4, 12);0;0;6;15;False
19;(12, 5);(10, 4);0;3;6;30;False
18;(5, 9);(4, 7);0;4;7;25;False
6;(7, 2);(1, 1);0;1;8;20;False
29;(13, 11);(10, 8);0;2;9;37;False
10;(7, 3);(9, 9);0;2;10;22;False
7;(5, 5);(9, 5);0;7;11;11;False
9;(1, 7);(4, 11);0;4;11;10;False
20;(8, 9);(13, 6);0;4;12;26;False
27;(7, 6);(12, 9);0;4;12;21;False
23;(16, 8);(13, 4);0;6;13;35;False
1;(2, 1);(1, 6);0;6;16;13;False
24;(10, 12);(7, 7);0;7;16;36;False
26;(10, 2);(7, 8);0;7;16;31;False
12;(8, 5);(4, 8);0;9;17;32;False
17;(3, 13);(2, 5);0;5;17;16;False
14;(6, 5);(4, 6);0;9;21;12;False
25;(1, 4);(11, 9);0;5;22;14;False
28;(7, 11);(15, 13);0;12;22;17;False
8;(6, 1);(6, 13);0;6;23;23;False
2;(4, 2);(5, 13);0;11;26;24;False
3;(13, 8);(3, 9);0;11;28;27;False
5;(16, 4);(1, 2);0;9;28;33;False
4;(10, 11);(14, 1);0;11;29;28;False
33;(4, 12);(4, 10);8;27;29;25;False
21;(15, 5);(4, 3);0;11;30;38;False
22;(3, 1);(10, 10);0;15;31;18;False
42;(7, 6);(2, 1);17;18;31;36;False
37;(15, 9);(12, 5);12;23;32;11;False
50;(6, 13);(5, 9);24;24;32;23;False
13;(15, 1);(1, 10);0;8;33;34;False
43;(9, 9);(10, 7);17;31;34;16;False
30;(16, 10);(7, 10);0;20;35;29;False
15;(3, 5);(16, 13);0;13;36;19;False
32;(6, 9);(10, 6);7;22;36;30;False
36;(1, 1);(7, 2);11;30;37;10;False
40;(16, 3);(7, 4);13;23;38;21;False
35;(1, 13);(5, 1);10;23;39;15;False
44;(7, 8);(10, 12);17;31;39;31;False
16;(16, 2);(1, 8);0;17;40;39;False
38;(7, 3);(14, 13);12;25;42;22;False
49;(16, 6);(8, 9);23;31;44;17;False
31;(1, 11);(13, 3);7;22;46;20;False
41;(13, 2);(1, 12);14;24;46;26;False
34;(16, 1);(7, 12);9;25;47;37;False
39;(1, 7);(9, 13);13;34;49;35;False
48;(10, 4);(7, 11);23;33;49;14;False
58;(15, 13);(11, 9);32;40;50;18;False
51;(5, 5);(4, 11);27;46;53;24;False
65;(14, 1);(12, 1);37;51;53;19;False
45;(4, 4);(16, 11);18;28;55;13;False
68;(6, 5);(10, 11);40;40;55;21;False
54;(13, 8);(10, 3);30;42;56;28;False
60;(11, 13);(16, 7);33;45;57;23;False
56;(6, 1);(16, 8);31;41;58;25;False
66;(7, 7);(9, 1);38;50;58;39;False
52;(1, 4);(2, 13);29;37;59;27;False
64;(4, 8);(10, 6);37;46;59;10;False
46;(13, 4);(3, 13);18;35;60;32;False
53;(9, 5);(4, 7);29;43;60;33;False
47;(13, 11);(11, 1);22;43;61;12;False
67;(10, 8);(2, 1);39;39;62;30;False
69;(7, 10);(7, 2);40;49;62;31;False
57;(8, 1);(4, 3);32;49;63;36;False
63;(13, 7);(13, 12);36;49;64;29;False
75;(6, 13);(7, 8);48;50;64;37;False
59;(4, 10);(2, 5);33;50;65;11;False
55;(13, 10);(2, 9);30;47;66;38;False
61;(12, 9);(3, 9);34;57;66;34;False
73;(10, 2);(4, 2);47;53;66;20;False
62;(4, 12);(7, 6);35;59;69;16;False
84;(12, 5);(8, 5);58;64;69;23;False
76;(10, 7);(15, 1);50;62;73;14;False
72;(10, 12);(16, 3);45;59;74;17;False
81;(12, 13);(16, 10);56;62;75;13;False
88;(10, 4);(14, 5);60;63;75;10;False
80;(9, 9);(1, 11);54;66;76;19;False
86;(14, 9);(4, 4);59;62;79;25;False
78;(16, 12);(13, 2);51;66;80;18;False
83;(11, 5);(13, 8);57;76;82;21;False
70;(5, 13);(1, 1);41;67;83;15;False
71;(1, 2);(7, 4);43;74;84;22;False
74;(15, 5);(10, 10);47;72;84;26;False
82;(7, 12);(11, 9);56;76;85;39;False
92;(4, 11);(1, 10);63;77;85;30;False
97;(2, 5);(11, 13);66;66;85;11;False
90;(3, 5);(1, 3);61;75;86;32;False
85;(5, 5);(10, 3);59;74;87;28;False
87;(6, 1);(8, 9);60;79;89;27;False
77;(16, 6);(1, 13);50;64;90;35;False
93;(13, 4);(7, 10);63;75;90;31;False
98;(1, 12);(10, 6);67;73;91;34;False
96;(13, 11);(9, 5);65;78;92;29;False
79;(16, 1);(13, 6);54;85;93;24;False
99;(4, 3);(10, 8);67;81;96;20;False
89;(12, 1);(15, 9);61;86;99;33;False
103;(10, 7);(1, 8);74;87;99;14;False
104;(4, 8);(5, 9);75;97;99;17;False
115;(1, 2);(5, 1);86;94;99;30;False
91;(1, 7);(10, 11);62;87;100;12;False
95;(13, 7);(9, 1);65;86;101;37;False
105;(7, 6);(12, 5);76;96;102;10;False
94;(16, 11);(7, 7);64;89;106;36;False
100;(12, 9);(3, 9);67;88;107;38;False
101;(16, 7);(3, 1);70;86;109;23;False
114;(14, 5);(4, 2);86;92;111;39;False
109;(4, 6);(7, 3);81;100;112;18;False
112;(16, 12);(4, 7);85;92;113;11;False
116;(13, 8);(10, 10);86;108;113;15;False
120;(5, 13);(11, 5);91;96;113;31;False
111;(11, 1);(10, 4);84;110;114;26;False
113;(13, 10);(16, 3);85;100;116;22;False
107;(10, 2);(1, 6);77;100;117;19;False
108;(1, 11);(15, 13);80;101;117;25;False
102;(13, 3);(4, 12);70;96;118;16;False
119;(6, 1);(1, 10);90;103;118;27;False
118;(7, 8);(16, 2);88;103;119;28;False
123;(9, 5);(4, 11);93;105;119;34;False
121;(2, 1);(6, 13);91;104;120;35;False
122;(8, 13);(6, 5);92;104;120;29;False
127;(16, 8);(2, 5);100;102;120;33;False
131;(4, 8);(10, 12);102;112;122;17;False
126;(10, 6);(9, 13);100;118;126;30;False
130;(5, 5);(2, 9);101;118;126;12;False
110;(2, 13);(15, 1);83;101;129;21;False
133;(7, 6);(6, 9);107;125;129;38;False
141;(4, 6);(3, 9);115;125;129;26;False
117;(14, 13);(7, 11);87;114;131;32;False
134;(15, 5);(16, 4);108;132;134;36;False
125;(4, 3);(11, 9);97;118;135;24;False
132;(1, 7);(13, 6);103;116;135;37;False
124;(1, 12);(14, 1);94;111;136;20;False
129;(7, 4);(13, 12);100;122;136;10;False
136;(16, 1);(12, 9);112;123;136;18;False
106;(1, 4);(16, 13);76;107;137;13;False
140;(10, 7);(12, 5);114;133;137;15;False
128;(7, 10);(12, 1);100;116;138;14;False
137;(7, 12);(1, 8);113;129;141;31;False
138;(8, 1);(10, 10);114;129;141;11;False
139;(5, 13);(14, 5);114;124;142;39;False
142;(15, 9);(13, 7);117;133;144;22;False
144;(8, 9);(11, 1);118;133;144;27;False
149;(3, 1);(6, 13);121;128;144;33;False
151;(2, 1);(1, 1);121;144;145;35;False
135;(9, 1);(4, 10);110;132;148;23;False
143;(10, 11);(13, 4);118;134;148;25;False
146;(4, 7);(13, 3);119;134;148;16;False
148;(8, 5);(16, 6);120;133;151;28;False
162;(13, 12);(13, 8);137;137;151;10;False
145;(1, 2);(3, 13);119;135;153;19;False
147;(16, 10);(10, 3);120;137;153;34;False
160;(6, 1);(4, 4);136;148;153;37;False
165;(14, 1);(16, 7);138;145;153;15;False
150;(10, 8);(16, 12);121;138;155;17;False
156;(16, 2);(4, 11);130;132;155;21;False
152;(12, 13);(8, 13);123;139;157;29;False
153;(11, 5);(10, 2);127;145;157;30;False
158;(6, 5);(4, 8);132;148;157;32;False
155;(7, 7);(16, 11);130;145;158;26;False
163;(13, 2);(7, 2);137;156;164;20;False
172;(1, 13);(1, 10);145;161;164;33;False
161;(7, 8);(7, 6);136;153;165;24;False
169;(7, 12);(4, 2);142;150;165;11;False
183;(13, 8);(12, 5);154;161;165;15;False
170;(10, 4);(9, 9);143;160;166;39;False
157;(15, 13);(2, 9);130;148;167;38;False
159;(10, 12);(7, 11);135;161;167;36;False
164;(2, 5);(13, 10);137;151;170;18;False
176;(5, 13);(3, 1);149;152;170;23;False
154;(16, 3);(16, 8);127;156;171;12;False
173;(13, 11);(12, 1);145;149;171;22;False
175;(14, 9);(10, 11);149;165;171;25;False
182;(5, 1);(4, 6);154;164;171;37;False
171;(10, 6);(4, 12);145;160;172;27;False
168;(5, 9);(16, 1);142;153;174;31;False
174;(9, 5);(3, 9);146;158;174;35;False
166;(6, 9);(12, 9);138;158;176;13;False
189;(16, 6);(11, 5);159;174;180;26;False
177;(3, 5);(10, 7);149;164;182;16;False
180;(15, 5);(16, 7);154;179;182;19;False
197;(7, 6);(10, 8);168;175;182;36;False
179;(4, 7);(1, 3);152;171;184;10;False
184;(3, 13);(7, 10);156;170;184;17;False
186;(16, 2);(15, 9);158;169;185;30;False
188;(2, 1);(1, 12);158;166;186;32;False
192;(8, 5);(11, 13);166;175;186;11;False
190;(9, 1);(4, 4);165;178;187;20;False
194;(7, 7);(13, 4);166;173;187;15;False
178;(1, 6);(6, 13);152;176;188;28;False
185;(1, 8);(16, 4);156;170;189;29;False
167;(1, 4);(13, 6);139;171;191;14;False
187;(10, 2);(16, 12);158;174;192;21;False
201;(8, 9);(7, 12);172;182;192;25;False
196;(7, 11);(15, 13);168;184;194;38;False
202;(2, 13);(4, 6);172;183;194;37;False
198;(4, 8);(3, 1);171;188;196;18;False
206;(12, 1);(9, 5);175;188;196;31;False
181;(9, 13);(1, 1);154;177;199;34;False
191;(13, 12);(11, 1);165;182;199;33;False
199;(7, 8);(14, 13);171;186;199;23;False
207;(1, 7);(16, 8);177;178;199;35;False
195;(1, 10);(14, 5);167;182;200;39;False
