task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
112;(6, 5);(2, 9);246;250;260;19;False
113;(4, 3);(7, 11);247;248;263;15;False
109;(2, 13);(4, 7);243;254;264;13;False
97;(14, 5);(1, 12);216;239;265;10;False
115;(13, 8);(16, 12);251;252;265;18;False
111;(10, 4);(15, 13);246;253;267;12;False
110;(7, 7);(7, 10);245;256;269;14;False
114;(10, 6);(5, 13);250;259;273;11;False
118;(7, 12);(7, 8);264;264;276;15;False
116;(14, 9);(8, 5);255;267;277;16;False
119;(12, 13);(16, 6);265;270;285;18;False
120;(9, 9);(16, 7);266;276;285;10;False
121;(13, 11);(8, 9);266;277;288;12;False
117;(13, 2);(8, 1);261;280;292;13;False
123;(1, 1);(15, 9);270;270;292;19;False
124;(4, 2);(12, 1);274;284;293;16;False
122;(16, 1);(1, 4);268;275;295;17;False
125;(13, 3);(7, 8);277;287;304;15;False
128;(14, 13);(6, 13);286;299;307;19;False
127;(11, 1);(10, 12);286;297;309;10;False
126;(1, 13);(16, 3);278;285;310;11;False
129;(13, 4);(11, 13);289;290;310;18;False
131;(10, 7);(15, 5);293;299;310;12;False
134;(13, 10);(12, 13);305;308;312;13;False
105;(3, 1);(9, 13);233;294;316;14;False
137;(10, 8);(7, 7);311;313;319;15;False
133;(3, 5);(7, 3);296;306;320;17;False
132;(15, 9);(4, 3);294;304;323;16;False
136;(16, 1);(14, 9);310;312;324;11;False
130;(10, 11);(16, 10);293;316;325;13;False
135;(5, 13);(16, 13);308;308;329;19;False
144;(4, 2);(9, 5);324;324;334;16;False
146;(9, 1);(12, 1);326;332;335;18;False
142;(8, 1);(2, 9);320;323;337;12;False
145;(16, 6);(16, 8);325;329;341;11;False
139;(4, 4);(13, 8);311;325;344;15;False
141;(1, 12);(12, 9);317;329;344;10;False
147;(13, 7);(7, 10);330;336;345;14;False
143;(16, 11);(5, 5);321;326;347;13;False
138;(2, 1);(9, 9);311;331;348;17;False
156;(13, 6);(9, 9);349;349;355;11;False
150;(8, 9);(16, 7);338;341;357;19;False
148;(3, 9);(3, 1);335;347;359;16;False
151;(15, 9);(12, 1);342;348;361;10;False
155;(9, 13);(4, 11);348;354;361;17;False
149;(1, 8);(16, 12);336;339;364;12;False
152;(7, 12);(15, 1);345;347;368;14;False
154;(15, 13);(4, 10);346;351;369;15;False
157;(8, 5);(10, 12);356;362;371;11;False
140;(1, 1);(10, 7);313;357;372;18;False
153;(1, 11);(10, 8);345;357;373;13;False
159;(10, 2);(12, 13);360;364;377;10;False
164;(6, 1);(4, 6);370;373;382;17;False
166;(7, 10);(4, 11);373;377;383;12;False
165;(1, 10);(1, 3);372;378;385;15;False
162;(6, 13);(1, 7);365;376;387;11;False
160;(14, 5);(4, 4);362;367;390;19;False
163;(1, 4);(11, 9);369;369;390;16;False
167;(16, 12);(7, 6);374;380;397;14;False
168;(11, 5);(7, 11);378;385;400;18;False
169;(9, 13);(15, 5);383;389;403;13;False
175;(7, 6);(5, 9);398;398;406;14;False
161;(3, 1);(10, 6);362;395;407;11;False
158;(2, 1);(16, 7);358;388;408;15;False
172;(8, 5);(14, 13);388;393;408;17;False
173;(10, 10);(9, 5);391;402;408;16;False
170;(15, 9);(14, 9);384;409;410;13;False
171;(15, 13);(1, 8);386;394;415;10;False
174;(4, 11);(9, 1);391;397;417;12;False
176;(13, 11);(14, 5);401;410;417;18;False
178;(16, 12);(8, 9);407;411;422;17;False
179;(4, 7);(1, 10);408;417;423;14;False
177;(6, 1);(7, 4);404;415;425;16;False
184;(12, 5);(1, 7);416;416;429;13;False
180;(8, 1);(3, 13);409;411;432;19;False
181;(15, 5);(10, 6);409;418;432;18;False
186;(4, 2);(12, 1);418;423;432;11;False
182;(14, 1);(7, 2);409;422;440;15;False
183;(16, 1);(11, 5);411;433;442;12;False
187;(9, 1);(16, 6);423;430;442;16;False
189;(1, 10);(9, 13);426;432;443;13;False
190;(10, 12);(13, 12);430;436;445;14;False
195;(5, 9);(10, 10);443;443;448;19;False
193;(9, 5);(16, 2);433;434;450;18;False
192;(12, 5);(1, 7);433;438;451;11;False
194;(7, 8);(4, 4);441;444;451;17;False
198;(4, 7);(8, 9);446;450;456;15;False
191;(16, 12);(12, 9);433;450;457;14;False
199;(13, 7);(15, 5);449;453;457;13;False
196;(13, 4);(10, 6);443;453;458;12;False
188;(1, 2);(14, 13);424;436;460;10;False
197;(14, 9);(1, 4);444;447;465;16;False
206;(10, 7);(15, 9);459;459;466;12;False
204;(12, 5);(4, 10);458;458;470;18;False
185;(4, 11);(2, 1);418;459;471;19;False
203;(4, 2);(8, 5);457;463;472;11;False
201;(3, 1);(7, 12);452;455;474;17;False
210;(1, 3);(1, 8);471;474;479;19;False
211;(12, 5);(11, 1);472;475;482;12;False
213;(6, 9);(1, 7);475;476;484;10;False
205;(12, 1);(5, 13);458;466;485;13;False
208;(8, 9);(1, 4);466;470;486;15;False
202;(6, 1);(1, 10);452;473;489;16;False
209;(3, 9);(8, 13);467;482;491;18;False
218;(13, 3);(6, 5);487;487;495;12;False
207;(3, 13);(16, 1);461;470;499;14;False
217;(2, 13);(8, 5);486;486;499;19;False
212;(7, 10);(13, 4);473;482;500;11;False
200;(2, 5);(1, 12);451;487;501;10;False
216;(4, 8);(1, 13);485;499;507;15;False
220;(13, 8);(10, 4);492;498;507;17;False
221;(7, 2);(1, 1);496;500;507;13;False
219;(5, 13);(13, 6);490;496;511;16;False
223;(10, 2);(16, 3);500;504;513;19;False
214;(16, 12);(7, 7);480;500;514;18;False
222;(1, 2);(4, 3);500;508;516;13;False
228;(2, 5);(6, 13);508;509;521;10;False
231;(12, 5);(10, 7);515;519;523;19;False
224;(4, 2);(8, 9);501;513;524;11;False
225;(4, 4);(14, 1);502;512;525;12;False
232;(6, 5);(6, 9);517;517;525;18;False
227;(13, 2);(12, 13);508;514;526;17;False
215;(10, 8);(14, 5);483;518;527;16;False
226;(14, 9);(7, 11);508;511;528;14;False
229;(5, 5);(3, 9);512;519;529;15;False
236;(10, 11);(11, 13);526;527;530;19;False
230;(11, 1);(16, 4);514;525;533;13;False
235;(7, 10);(15, 9);525;525;534;10;False
237;(8, 9);(4, 7);526;528;542;18;False
241;(10, 10);(1, 6);530;531;544;17;False
244;(5, 13);(4, 12);535;542;544;14;False
238;(7, 12);(16, 11);527;534;548;11;False
243;(15, 5);(8, 13);534;535;550;13;False
242;(16, 2);(16, 12);531;542;552;12;False
240;(4, 3);(16, 1);529;540;554;15;False
245;(7, 6);(9, 9);543;545;554;16;False
239;(16, 13);(2, 13);528;535;557;19;False
248;(16, 4);(13, 6);549;557;562;15;False
250;(5, 13);(3, 5);553;553;563;13;False
249;(1, 7);(11, 5);551;552;564;14;False
246;(4, 2);(12, 9);545;551;568;17;False
233;(1, 13);(13, 7);522;554;573;10;False
247;(11, 1);(16, 10);545;559;573;18;False
252;(4, 11);(2, 5);555;567;575;12;False
234;(1, 12);(10, 2);524;559;578;19;False
253;(1, 6);(13, 11);558;566;585;16;False
257;(7, 6);(3, 9);569;578;587;13;False
260;(1, 1);(4, 6);576;580;588;12;False
256;(7, 4);(10, 6);565;585;590;19;False
255;(16, 7);(2, 1);564;570;591;15;False
261;(7, 11);(4, 8);579;587;593;18;False
251;(14, 1);(4, 12);555;567;594;11;False
262;(1, 4);(1, 2);586;594;596;13;False
258;(16, 2);(9, 13);574;580;600;17;False
259;(4, 2);(12, 13);574;580;600;14;False
