task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
40;(13, 2);(12, 1);0;2;4;39;False
31;(13, 6);(13, 7);0;5;6;40;False
9;(7, 10);(4, 6);0;1;8;31;False
11;(7, 3);(11, 1);0;3;9;27;False
39;(7, 4);(6, 9);0;3;9;26;False
20;(11, 13);(7, 11);0;4;10;44;False
3;(3, 5);(2, 1);0;4;11;10;False
19;(1, 6);(6, 5);0;5;11;17;False
23;(9, 5);(8, 9);0;4;11;24;False
35;(11, 9);(15, 9);0;9;13;34;False
15;(5, 5);(4, 12);0;5;14;25;False
25;(16, 7);(13, 11);0;7;14;38;False
24;(4, 8);(4, 2);0;8;15;19;False
14;(4, 3);(3, 1);0;13;16;18;False
33;(10, 12);(8, 5);0;8;17;33;False
6;(13, 12);(7, 6);0;3;18;46;False
2;(13, 4);(8, 13);0;4;19;41;False
17;(16, 12);(13, 3);0;7;19;45;False
18;(2, 13);(1, 3);0;8;19;32;False
8;(1, 4);(5, 13);0;5;20;14;False
13;(3, 13);(10, 8);0;9;21;22;False
22;(10, 2);(6, 1);0;16;21;35;False
26;(11, 5);(16, 11);0;10;21;28;False
4;(4, 7);(12, 13);0;8;22;11;False
7;(16, 3);(15, 13);0;11;22;42;False
36;(12, 9);(4, 4);0;7;22;48;False
12;(7, 2);(1, 8);0;11;23;12;False
41;(16, 4);(14, 1);5;18;23;39;False
45;(6, 9);(9, 13);10;10;23;26;False
10;(15, 5);(9, 9);0;11;24;47;False
16;(8, 1);(10, 11);0;12;24;13;False
28;(10, 7);(7, 8);0;16;25;20;False
1;(3, 9);(13, 8);0;8;27;21;False
5;(9, 1);(7, 7);0;15;27;15;False
27;(16, 6);(10, 10);0;17;27;29;False
34;(15, 1);(10, 3);0;9;27;43;False
37;(13, 10);(1, 1);0;6;27;49;False
30;(6, 13);(16, 8);0;8;28;36;False
55;(8, 5);(13, 2);18;18;31;33;False
68;(13, 4);(11, 5);24;28;31;39;False
43;(1, 7);(10, 6);9;21;33;24;False
21;(4, 11);(16, 13);0;20;34;16;False
48;(1, 10);(1, 13);12;24;35;44;False
44;(13, 7);(4, 6);10;18;36;27;False
49;(1, 6);(7, 11);12;19;36;10;False
63;(16, 12);(16, 11);22;23;36;28;False
52;(14, 9);(5, 9);15;25;38;38;False
58;(16, 2);(7, 4);20;25;38;45;False
38;(16, 1);(4, 10);0;17;39;30;False
32;(5, 1);(14, 13);0;20;41;23;False
56;(11, 1);(15, 9);19;29;41;46;False
60;(13, 6);(7, 6);21;32;42;11;False
61;(10, 2);(1, 3);22;30;42;22;False
79;(13, 8);(10, 10);32;37;42;33;False
62;(3, 1);(2, 13);22;28;43;35;False
76;(9, 13);(3, 9);28;32;43;29;False
53;(8, 9);(9, 5);16;36;44;19;False
46;(11, 13);(2, 9);11;28;45;31;False
47;(7, 3);(7, 12);12;25;45;17;False
64;(6, 1);(12, 9);23;30;45;48;False
74;(15, 5);(13, 10);28;38;45;21;False
87;(5, 9);(1, 6);39;39;45;38;False
70;(13, 12);(8, 1);25;29;46;26;False
57;(1, 2);(10, 12);20;20;47;32;False
78;(9, 1);(7, 2);29;44;47;36;False
42;(1, 12);(12, 1);7;25;49;40;False
72;(4, 3);(14, 1);26;36;49;20;False
65;(1, 11);(3, 5);23;41;50;42;False
75;(6, 5);(10, 8);28;40;50;49;False
29;(16, 10);(2, 5);0;26;51;37;False
66;(5, 5);(3, 13);23;40;51;14;False
50;(2, 1);(12, 5);14;38;54;34;False
54;(10, 4);(4, 8);17;38;54;18;False
69;(15, 13);(4, 7);24;31;54;13;False
71;(8, 13);(4, 4);25;35;54;47;False
77;(16, 7);(10, 11);28;43;54;43;False
51;(7, 10);(14, 5);15;38;57;25;False
99;(8, 9);(12, 9);46;53;57;17;False
81;(13, 4);(10, 6);34;47;59;24;False
97;(1, 13);(7, 11);45;52;60;31;False
84;(16, 12);(7, 8);37;48;61;10;False
88;(13, 2);(9, 9);39;50;62;45;False
91;(14, 9);(4, 11);42;50;62;23;False
83;(7, 7);(16, 4);36;49;63;44;False
120;(7, 11);(6, 9);61;61;63;31;False
67;(11, 9);(4, 2);24;46;64;12;False
111;(6, 5);(6, 1);52;56;64;42;False
95;(16, 1);(11, 5);44;56;65;19;False
98;(10, 10);(14, 13);46;57;66;21;False
112;(4, 8);(10, 12);55;55;66;18;False
93;(13, 8);(7, 6);43;57;67;11;False
89;(1, 4);(4, 6);40;56;68;30;False
96;(16, 13);(13, 6);44;59;69;35;False
