6
18
36
60
92
144
204
370
442
578
1096
2936
3970
4102
4488
4550
4646
4724
4724
4724
4808
4840
4872
4908
4940
4976
5024
5054
5086
5122
5420
5664
5868
6056
6056
6918
7100
7176
7236
7280
7320
7364
7408
7444
7480
7516
7602
7678
7778
8110
8524
8646
8822
8954
8954
9296
9466
9534
9576
9576
9608
9738
9798
9838
9878
10008
10124
10296
10352
10418
10622
10798
10858
10894
10932
11056
11108
12034
12212
12378
12466
12502
13146
13578
13896
13964
14058
14102
14164
14244
14288
14324
14414
14650
14822
14962
15062
15326
15582
15626
15670
15752
17782
22198
32830
32996
35330
36016
40082
41546
41546
41592
41654
43644
43644
43812
43938
44016
44930
45022
45366
45456
48060
48168
48268
48380
48620
49292
50204
50204
50272
50412
50474
50510
50586
50646
50694
51044
51896
53940
54040
54152
54196
54232
54326
54428
54482
54522
54582
54622
58036
58992
59894
61266
62196
62408
62758
63000
63086
63290
63398
63446
63484
63532
64026
64406
64942
65090
65154
65184
65216
65254
65298
65354
65498
65564
65602
66980
67796
67862
67902
67902
68004
69192
71238
71440
71546
71690
71770
71832
71884
71986
72986
73134
73402
73482
73562
73666
73804
73992
73992
74052
74192
76292
99766
100048
100146
100210
100260
100402
105208
106576
106808
106928
106980
107062
107738
163402
163402
163482
163700
163942
164034
164124
164192
164276
165480
166068
166240
166288
166328
166484
166558
174444
180442
184206
184502
184674
185040
185156
185336
185458
185512
185600
185822
185904
187214
189578
189678
189724
189866
189952
190030
190116
190152
190212
190256
190292
190444
190554
190622
190706
190894
190978
191112
191180
191226
191264
191300
191332
191400
191448
191548
191612
191668
191712
191748
191780
191810
191840
191922
192124
192184
192228
192260
192292
192340
192382
192510
192510
193544
193672
193804
196242
196348
196402
196462
196500
196618
196716
196912
196912
197206
198350
198434
198498
198900
199108
199176
199210
199312
199358
199404
199444
199484
199652
199722
199834
200524
200840
202850
203448
203748
203748
203800
203892
203964
204042
204102
204146
204178
204212
204400
205360
206370
208146
209940
209940
209994
210076
210142
210270
210378
210474
210650
210924
211328
211442
211500
211720
211800
211844
211844
211888
211928
211964
212026
212076
212424
213394
213490
213830
223594
223950
224118
224160
224376
248612
263264
265340
265652
265706
265768
265930
266010
266068
266158
266202
266248
266374
266466
266510
266554
266640
266708
266898
267556
267556
267688
267910
268040
268104
268246
268308
268424
268496
268664
268734
268908
269360
