task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
133;(11, 5);(16, 13);228;235;248;14;False
130;(1, 12);(13, 2);224;226;250;26;False
134;(13, 3);(7, 10);228;235;250;13;False
135;(14, 5);(3, 9);229;240;256;16;False
138;(16, 7);(10, 6);240;247;256;23;False
137;(6, 13);(15, 9);238;241;258;11;False
140;(1, 10);(6, 5);244;248;258;24;False
142;(5, 9);(9, 13);246;250;260;28;False
139;(14, 9);(7, 11);244;246;263;10;False
143;(16, 1);(15, 1);249;254;267;26;False
141;(16, 10);(4, 4);246;251;269;14;False
150;(3, 9);(1, 10);261;267;270;13;False
146;(10, 4);(16, 11);257;257;271;20;False
152;(4, 3);(4, 6);268;268;271;29;False
145;(1, 13);(7, 7);251;261;273;27;False
147;(12, 9);(16, 12);257;260;273;12;False
144;(8, 9);(13, 8);251;261;275;23;False
149;(1, 8);(16, 3);259;259;279;16;False
154;(6, 9);(5, 5);271;276;283;29;False
155;(9, 13);(1, 7);272;273;287;10;False
159;(2, 1);(8, 1);276;281;287;22;False
151;(15, 5);(7, 11);264;273;288;26;False
158;(11, 13);(13, 4);274;276;289;11;False
153;(1, 4);(15, 1);270;271;290;19;False
160;(12, 9);(9, 5);280;283;290;20;False
156;(16, 7);(11, 1);272;281;292;23;False
148;(8, 13);(13, 11);259;280;293;28;False
157;(16, 8);(4, 8);274;277;297;12;False
161;(3, 13);(13, 10);284;288;301;13;False
162;(7, 6);(14, 9);288;291;301;21;False
163;(13, 7);(13, 3);288;291;305;16;False
180;(3, 5);(7, 3);300;300;305;14;False
169;(12, 9);(10, 10);294;303;306;13;False
164;(8, 5);(16, 3);289;291;307;20;False
182;(7, 2);(10, 3);300;301;307;24;False
193;(10, 6);(13, 8);300;300;307;17;False
167;(15, 1);(8, 9);291;291;308;19;False
190;(9, 1);(14, 1);300;305;310;15;False
165;(4, 11);(4, 7);290;297;312;26;False
173;(3, 1);(1, 3);300;308;312;27;False
194;(4, 6);(11, 1);300;300;312;12;False
170;(11, 5);(5, 1);298;299;313;18;False
176;(12, 1);(10, 2);300;308;313;16;False
197;(4, 2);(1, 12);300;300;314;25;False
166;(13, 2);(4, 12);291;291;315;11;False
174;(13, 6);(10, 7);300;309;315;17;False
177;(2, 1);(1, 1);300;304;317;10;False
175;(9, 9);(1, 2);300;303;318;28;False
199;(7, 7);(1, 6);300;307;318;22;False
168;(1, 13);(6, 9);293;310;319;29;False
205;(10, 4);(1, 4);307;308;319;24;False
191;(6, 5);(16, 10);300;302;322;23;False
171;(15, 9);(7, 8);300;302;323;21;False
186;(4, 3);(5, 9);300;316;323;18;False
211;(11, 1);(12, 9);313;313;323;12;False
178;(10, 8);(3, 9);300;316;325;17;False
187;(8, 13);(6, 1);300;311;326;13;False
184;(16, 2);(13, 12);300;313;328;15;False
188;(4, 4);(1, 8);300;315;328;26;False
183;(12, 5);(1, 10);300;313;329;20;False
179;(2, 5);(16, 6);300;315;330;27;False
181;(13, 11);(10, 11);300;323;330;14;False
212;(1, 11);(7, 2);313;315;330;25;False
172;(4, 8);(11, 13);300;314;334;19;False
198;(4, 10);(14, 5);300;317;334;11;False
204;(7, 3);(7, 6);306;330;334;28;False
227;(4, 2);(6, 5);324;329;334;13;False
206;(3, 5);(16, 4);308;321;335;22;False
218;(5, 1);(13, 6);316;321;335;10;False
189;(16, 11);(7, 10);300;323;337;23;False
215;(1, 3);(8, 9);314;320;337;24;False
208;(7, 4);(10, 6);308;327;338;21;False
201;(13, 4);(9, 13);302;320;339;16;False
203;(7, 11);(16, 7);306;322;339;29;False
213;(10, 10);(13, 7);313;326;339;12;False
185;(6, 13);(10, 12);300;330;345;18;False
224;(10, 7);(6, 9);323;339;345;21;False
228;(3, 9);(16, 10);326;331;345;26;False
239;(7, 8);(4, 3);335;336;346;28;False
200;(16, 8);(5, 13);300;332;348;27;False
207;(9, 5);(13, 3);308;337;348;13;False
222;(9, 9);(14, 13);320;339;348;24;False
216;(14, 1);(15, 5);315;342;349;11;False
223;(1, 13);(1, 2);320;332;349;20;False
244;(4, 2);(5, 1);339;347;349;28;False
209;(2, 9);(16, 1);309;326;350;17;False
226;(9, 1);(1, 6);324;333;350;25;False
210;(12, 13);(15, 1);311;335;352;19;False
217;(13, 8);(4, 12);316;337;352;10;False
232;(11, 9);(1, 10);330;333;354;14;False
202;(14, 9);(1, 7);302;332;355;15;False
214;(4, 6);(8, 5);314;350;355;21;False
243;(8, 13);(10, 2);338;340;355;16;False
245;(16, 11);(12, 9);340;346;356;26;False
231;(1, 8);(5, 9);329;352;357;25;False
220;(13, 2);(7, 7);319;345;358;12;False
249;(10, 10);(6, 13);346;352;359;29;False
237;(4, 7);(13, 11);335;343;360;23;False
253;(9, 5);(13, 4);349;356;361;21;False
221;(16, 3);(3, 13);319;336;363;22;False
257;(2, 5);(1, 2);350;359;363;20;False
233;(4, 11);(3, 1);331;353;364;10;False
196;(15, 13);(7, 12);300;349;368;24;False
236;(6, 1);(1, 11);335;350;368;28;False
219;(2, 13);(13, 10);318;351;369;27;False
260;(15, 1);(16, 10);353;355;369;11;False
230;(10, 3);(16, 2);329;359;370;19;False
238;(7, 2);(14, 5);335;360;370;16;False
195;(16, 13);(5, 5);300;352;371;18;False
256;(7, 8);(1, 13);350;359;371;12;False
241;(4, 10);(7, 6);336;359;373;14;False
229;(11, 1);(1, 12);327;352;375;13;False
255;(5, 13);(11, 13);350;360;377;29;False
235;(10, 11);(12, 1);331;360;378;26;False
225;(1, 4);(2, 1);324;369;379;10;False
258;(7, 4);(1, 6);351;365;379;25;False
234;(13, 12);(4, 4);331;361;380;23;False
252;(13, 3);(14, 13);349;362;381;21;False
246;(7, 11);(16, 7);340;369;382;24;False
274;(9, 5);(8, 9);365;376;383;14;False
192;(16, 12);(8, 1);300;361;384;17;False
240;(7, 3);(16, 4);336;369;384;15;False
276;(1, 11);(7, 12);369;373;384;12;False
266;(1, 10);(10, 2);357;368;385;22;False
279;(2, 13);(15, 13);371;371;385;28;False
272;(4, 2);(16, 8);364;368;388;20;False
269;(10, 4);(16, 6);360;383;392;26;False
289;(4, 3);(5, 5);381;381;392;23;False
263;(12, 13);(16, 1);356;373;393;27;False
262;(15, 5);(4, 12);355;371;394;16;False
273;(4, 6);(16, 3);364;373;394;18;False
282;(13, 2);(1, 2);372;375;394;19;False
265;(14, 9);(8, 5);356;380;395;11;False
251;(11, 5);(3, 5);347;389;397;24;False
290;(11, 13);(14, 13);382;384;397;21;False
247;(9, 13);(12, 5);340;387;398;12;False
259;(5, 1);(6, 9);351;387;398;17;False
285;(16, 10);(9, 9);378;389;399;28;False
283;(7, 8);(13, 11);374;385;400;14;False
287;(1, 7);(12, 1);380;380;401;25;False
248;(10, 7);(3, 9);346;394;403;15;False
278;(3, 13);(15, 1);370;378;403;13;False
284;(4, 11);(7, 6);376;395;405;16;False
293;(7, 3);(10, 3);385;398;405;11;False
300;(15, 13);(8, 9);393;394;406;20;False
292;(13, 3);(4, 10);384;391;407;22;False
301;(16, 1);(16, 7);394;396;408;18;False
242;(15, 9);(1, 1);338;385;410;29;False
271;(10, 10);(11, 9);362;398;410;10;False
305;(16, 13);(16, 2);396;399;410;21;False
280;(7, 2);(2, 5);371;403;411;19;False
291;(7, 11);(1, 13);383;403;411;28;False
261;(7, 10);(10, 6);353;401;415;17;False
270;(2, 9);(4, 8);361;404;415;15;False
297;(16, 4);(7, 12);386;396;415;27;False
308;(11, 5);(14, 9);399;408;415;11;False
275;(13, 6);(6, 1);369;400;418;12;False
286;(13, 4);(5, 9);379;405;418;25;False
264;(13, 8);(1, 3);356;400;420;26;False
268;(9, 1);(1, 8);359;403;420;23;False
277;(6, 13);(4, 7);370;412;420;20;False
295;(13, 12);(4, 4);385;401;420;14;False
288;(1, 6);(11, 1);380;400;422;24;False
294;(1, 4);(8, 1);385;413;423;19;False
318;(4, 11);(5, 5);408;408;423;22;False
299;(1, 12);(4, 3);393;412;424;28;False
254;(13, 7);(6, 5);349;413;426;13;False
306;(3, 5);(14, 5);398;416;427;29;False
317;(9, 5);(10, 3);407;417;428;17;False
304;(16, 11);(10, 4);395;412;429;18;False
324;(13, 3);(12, 1);412;416;429;21;False
303;(4, 6);(16, 6);395;411;431;16;False
319;(4, 2);(10, 7);409;421;433;12;False
322;(8, 9);(16, 2);411;419;434;27;False
325;(2, 5);(4, 8);416;425;434;20;False
327;(16, 10);(11, 5);416;418;434;11;False
323;(10, 10);(1, 1);412;412;437;10;False
298;(1, 11);(7, 4);389;421;438;15;False
302;(10, 2);(16, 8);395;426;439;19;False
315;(5, 13);(3, 13);406;424;439;25;False
296;(10, 11);(8, 13);386;436;440;17;False
333;(4, 4);(11, 9);421;428;441;26;False
340;(7, 2);(14, 5);428;430;442;28;False
326;(13, 2);(3, 9);416;425;443;24;False
310;(8, 5);(6, 9);400;437;444;11;False
342;(4, 7);(10, 3);430;430;444;13;False
320;(16, 7);(7, 6);411;431;445;29;False
281;(7, 7);(3, 1);372;432;446;14;False
331;(16, 1);(7, 3);421;435;446;27;False
267;(12, 9);(14, 1);358;437;447;12;False
313;(9, 9);(2, 1);404;429;448;23;False
349;(2, 5);(6, 1);438;439;449;20;False
321;(12, 5);(4, 10);411;436;450;16;False
345;(8, 1);(10, 7);434;442;450;15;False
250;(10, 12);(10, 8);346;439;451;22;False
338;(1, 3);(10, 6);425;439;451;10;False
341;(9, 1);(5, 1);429;447;451;13;False
334;(7, 11);(1, 8);421;443;452;17;False
336;(11, 1);(4, 11);424;433;454;18;False
337;(1, 13);(5, 5);424;441;454;25;False
352;(9, 5);(16, 4);440;448;456;29;False
344;(15, 1);(2, 9);432;432;458;21;False
309;(13, 10);(2, 13);399;445;459;26;False
316;(7, 8);(1, 10);406;451;459;27;False
335;(15, 9);(1, 6);423;441;460;19;False
350;(16, 10);(10, 10);439;449;461;28;False
364;(1, 4);(6, 1);450;451;461;14;False
369;(2, 5);(4, 2);452;456;461;17;False
361;(16, 1);(7, 7);447;449;464;12;False
363;(2, 1);(11, 5);449;449;465;23;False
368;(4, 3);(9, 9);452;454;465;13;False
339;(13, 6);(13, 7);427;468;469;23;False
343;(12, 1);(3, 5);430;455;470;20;False
346;(13, 12);(8, 9);435;460;470;10;False
347;(1, 12);(7, 12);435;457;470;16;False
348;(6, 13);(16, 6);435;452;470;11;False
372;(1, 8);(8, 5);455;460;470;21;False
366;(14, 1);(16, 3);451;461;471;29;False
375;(1, 10);(2, 13);460;463;473;26;False
380;(2, 5);(1, 4);462;462;474;19;False
354;(1, 11);(16, 2);442;447;475;24;False
360;(8, 13);(6, 5);447;460;475;18;False
358;(14, 5);(13, 3);445;473;476;11;False
307;(12, 13);(14, 13);398;475;477;13;False
314;(11, 13);(4, 12);404;457;477;15;False
330;(7, 10);(5, 9);419;467;478;12;False
311;(9, 13);(13, 11);401;473;479;16;False
373;(10, 3);(3, 1);457;467;480;14;False
381;(4, 8);(7, 7);465;472;480;28;False
365;(4, 10);(10, 2);451;468;482;27;False
378;(10, 12);(10, 6);462;467;482;22;False
355;(13, 8);(5, 13);443;470;483;23;False
376;(1, 3);(12, 9);460;467;484;17;False
377;(9, 5);(2, 9);461;471;484;21;False
401;(13, 3);(14, 5);481;481;484;24;False
374;(5, 5);(8, 1);459;476;485;18;False
351;(4, 6);(3, 13);440;479;488;19;False
385;(16, 1);(9, 9);471;473;488;29;False
396;(7, 8);(4, 7);478;481;488;28;False
359;(13, 2);(11, 9);446;477;490;11;False
332;(14, 9);(1, 7);421;467;491;25;False
356;(4, 4);(1, 1);444;485;491;15;False
398;(11, 13);(11, 5);479;479;491;10;False
392;(1, 8);(1, 10);475;479;493;26;False
388;(1, 6);(16, 6);471;473;494;20;False
353;(10, 4);(10, 11);441;490;497;18;False
371;(16, 7);(7, 11);455;488;501;24;False
384;(15, 9);(4, 3);470;483;503;16;False
387;(7, 4);(4, 2);471;496;503;10;False
400;(1, 11);(13, 11);481;487;503;21;False
410;(4, 6);(10, 12);489;489;503;28;False
405;(2, 9);(9, 5);485;490;504;23;False
407;(14, 5);(13, 10);485;497;504;20;False
395;(9, 1);(1, 12);477;484;505;27;False
399;(14, 13);(10, 10);480;492;505;12;False
409;(1, 3);(3, 13);489;493;505;15;False
383;(2, 1);(16, 10);466;481;506;14;False
406;(1, 13);(9, 13);485;490;507;19;False
328;(15, 13);(1, 2);416;478;508;13;False
389;(6, 13);(7, 12);471;495;508;29;False
415;(4, 7);(9, 9);492;498;509;25;False
422;(1, 11);(1, 8);504;506;509;27;False
362;(16, 11);(3, 9);448;491;510;17;False
427;(10, 3);(9, 1);506;507;510;23;False
312;(16, 12);(15, 5);402;498;512;11;False
403;(12, 13);(12, 5);483;502;512;18;False
423;(11, 13);(13, 8);504;505;512;28;False
393;(12, 1);(2, 13);476;491;513;22;False
439;(16, 12);(16, 10);513;513;514;20;False
408;(7, 7);(8, 1);486;508;515;26;False
419;(16, 6);(16, 7);502;514;515;11;False
426;(1, 7);(4, 6);506;510;516;27;False
379;(6, 1);(10, 7);462;507;517;16;False
420;(10, 11);(12, 9);504;506;518;12;False
386;(13, 6);(8, 5);471;514;520;28;False
418;(1, 6);(4, 4);498;515;520;17;False
329;(16, 13);(13, 4);419;509;521;14;False
357;(7, 2);(6, 9);445;513;521;23;False
421;(14, 9);(11, 9);504;506;521;21;False
440;(13, 8);(12, 1);514;514;522;24;False
411;(5, 5);(2, 5);489;507;523;10;False
417;(11, 5);(5, 9);495;513;524;18;False
367;(7, 3);(10, 8);452;517;525;13;False
433;(9, 9);(10, 10);510;513;525;19;False
390;(11, 1);(13, 7);472;518;527;26;False
414;(5, 13);(1, 1);492;507;527;15;False
429;(4, 12);(10, 12);507;514;527;29;False
436;(4, 8);(9, 13);511;518;528;27;False
435;(1, 12);(13, 10);511;515;532;22;False
416;(10, 2);(8, 9);494;525;534;24;False
424;(13, 3);(4, 2);505;522;534;14;False
370;(16, 8);(5, 1);453;516;536;11;False
438;(12, 5);(3, 13);513;519;536;25;False
402;(7, 6);(7, 10);483;526;538;16;False
404;(10, 6);(8, 13);484;525;538;21;False
428;(15, 9);(14, 13);506;531;538;26;False
434;(7, 12);(1, 11);510;528;539;12;False
432;(1, 2);(2, 1);509;528;540;15;False
394;(6, 5);(13, 12);476;522;541;28;False
413;(1, 4);(7, 8);492;525;541;10;False
454;(8, 5);(13, 8);525;533;541;18;False
447;(4, 4);(3, 9);521;536;542;14;False
445;(3, 1);(6, 13);518;524;543;17;False
382;(16, 4);(4, 11);466;520;545;20;False
442;(4, 10);(16, 7);516;524;545;23;False
448;(11, 13);(7, 7);521;529;545;29;False
460;(13, 7);(15, 13);529;532;546;13;False
462;(16, 13);(13, 10);535;538;546;22;False
425;(7, 11);(13, 11);505;537;548;24;False
469;(10, 12);(7, 10);540;541;548;21;False
457;(11, 5);(5, 5);528;532;551;19;False
458;(5, 13);(4, 6);528;543;552;16;False
468;(1, 12);(7, 2);539;539;555;25;False
446;(1, 8);(9, 5);519;545;556;14;False
459;(4, 12);(9, 9);528;546;556;20;False
441;(12, 13);(15, 5);515;543;559;28;False
466;(12, 5);(2, 13);539;539;559;27;False
473;(15, 9);(6, 5);542;544;559;18;False
391;(16, 3);(15, 1);474;558;561;29;False
471;(8, 9);(4, 8);542;543;561;10;False
430;(10, 4);(1, 3);508;548;562;11;False
472;(16, 6);(7, 12);542;546;563;23;False
444;(1, 7);(8, 1);517;547;564;15;False
456;(6, 9);(10, 10);526;549;564;17;False
465;(3, 13);(13, 3);537;543;564;12;False
470;(11, 9);(14, 13);541;559;566;20;False
480;(1, 11);(4, 11);547;559;566;21;False
482;(13, 6);(13, 12);549;553;567;24;False
443;(14, 5);(4, 7);516;548;568;26;False
451;(9, 1);(16, 11);522;558;575;25;False
