(10, 7);(7, 10);252
(1, 7);(4, 6);254
(2, 1);(4, 7);254
(10, 4);(1, 10);255
(1, 3);(6, 5);258
(1, 2);(4, 4);259
(10, 10);(1, 6);260
(1, 8);(2, 5);263
(10, 2);(9, 5);264
(4, 8);(4, 11);265
(9, 13);(7, 6);269
(7, 3);(6, 9);270
(5, 5);(10, 6);270
(8, 13);(4, 3);270
(8, 1);(9, 9);270
(6, 13);(1, 13);271
(5, 13);(9, 1);272
(3, 5);(1, 7);272
(10, 12);(7, 4);274
(4, 10);(6, 5);278
(4, 12);(2, 5);278
(3, 9);(4, 2);278
(7, 2);(5, 1);279
(5, 5);(2, 9);282
(10, 6);(10, 10);285
(1, 7);(4, 8);287
(1, 3);(10, 13);287
(1, 12);(10, 11);288
(5, 9);(3, 13);289
(1, 4);(7, 3);289
(2, 13);(8, 5);291
(6, 13);(1, 6);292
(6, 1);(7, 8);294
(7, 10);(3, 5);295
(10, 3);(9, 9);297
(4, 7);(8, 1);297
(7, 2);(8, 9);298
(8, 13);(1, 10);299
(3, 1);(10, 1);301
(10, 7);(2, 5);301
(4, 2);(5, 1);304
(4, 11);(10, 12);305
(9, 13);(5, 1);306
(1, 7);(1, 2);306
(10, 8);(1, 11);307
(7, 11);(10, 10);310
(10, 11);(1, 12);312
(7, 3);(9, 5);312
(7, 7);(6, 1);313
(1, 8);(4, 4);317
(4, 3);(4, 8);318
(7, 8);(7, 12);318
(7, 6);(6, 5);319
(2, 1);(2, 13);321
(1, 7);(10, 4);323
(6, 9);(3, 13);324
(1, 13);(10, 2);324
(5, 9);(1, 3);327
(1, 10);(8, 1);328
(6, 13);(4, 6);330
(10, 13);(7, 11);330
(5, 1);(1, 4);331
(8, 13);(3, 5);332
(4, 12);(7, 7);333
(5, 5);(9, 9);333
(7, 2);(3, 1);335
(1, 8);(8, 5);335
(7, 11);(6, 1);339
(1, 11);(3, 13);339
(1, 6);(10, 10);341
(10, 7);(9, 5);342
(1, 1);(9, 1);343
(4, 10);(10, 1);345
(1, 12);(4, 11);346
(6, 9);(7, 4);346
(10, 13);(2, 5);347
(6, 5);(7, 10);348
(1, 4);(10, 12);350
(7, 3);(10, 11);352
(9, 9);(10, 2);352
(8, 9);(4, 3);353
(7, 12);(7, 6);353
(1, 7);(3, 1);355
(2, 13);(10, 6);357
(5, 5);(6, 5);359
(6, 1);(9, 5);360
(9, 13);(5, 1);360
(2, 9);(6, 13);361
(1, 3);(4, 8);361
(1, 6);(9, 1);364
(6, 9);(9, 9);365
(7, 4);(4, 6);365
(10, 3);(5, 9);366
(1, 11);(2, 1);368
(4, 2);(3, 5);373
(10, 10);(1, 12);375
(1, 8);(3, 9);376
(4, 10);(1, 13);377
(9, 5);(3, 1);378
(10, 4);(7, 8);378
(10, 2);(8, 5);380
(6, 1);(1, 2);382
(4, 3);(10, 12);382
(6, 5);(5, 13);384
(7, 6);(4, 12);386
(4, 11);(10, 7);387
(2, 13);(7, 11);387
(1, 7);(1, 4);387
(4, 4);(10, 8);388
(9, 13);(7, 2);390
(5, 1);(7, 4);393
(7, 3);(7, 12);394
(8, 9);(2, 1);395
(4, 10);(2, 5);397
(1, 7);(5, 5);399
(7, 10);(10, 11);401
(9, 1);(6, 13);401
(7, 7);(5, 13);402
(10, 12);(3, 13);402
(6, 5);(6, 9);402
(1, 8);(4, 12);402
(10, 7);(10, 10);403
(4, 3);(1, 12);404
(5, 9);(1, 4);406
(10, 1);(1, 10);407
(2, 9);(3, 9);409
(8, 5);(1, 2);410
(8, 13);(10, 3);413
(1, 11);(7, 2);416
(1, 3);(10, 10);416
(4, 4);(4, 2);416
(10, 2);(4, 7);418
(1, 6);(10, 11);418
(10, 6);(9, 13);419
(7, 4);(7, 8);420
(6, 9);(2, 1);422
(7, 10);(5, 5);422
(9, 9);(3, 1);423
(8, 9);(10, 4);424
(4, 10);(4, 4);424
(9, 1);(1, 12);428
(4, 8);(4, 11);431
(1, 4);(6, 1);431
(3, 5);(5, 9);432
(10, 12);(7, 12);434
(8, 13);(10, 13);439
(8, 9);(10, 8);441
(4, 2);(2, 5);441
(6, 5);(1, 2);442
(10, 4);(10, 3);442
(1, 13);(7, 10);442
(1, 10);(1, 7);443
(5, 5);(8, 5);444
(7, 4);(4, 6);444
(5, 13);(10, 7);446
(7, 8);(3, 5);446
(1, 8);(7, 7);448
(9, 5);(6, 9);452
(4, 7);(5, 9);453
(6, 13);(4, 12);453
(7, 2);(10, 6);455
(2, 9);(1, 4);455
(9, 13);(5, 5);456
(7, 12);(9, 1);457
(1, 1);(4, 8);458
(1, 11);(10, 8);458
(2, 5);(1, 12);459
(3, 9);(3, 13);460
(4, 12);(7, 8);460
(7, 4);(7, 6);460
(2, 1);(1, 3);462
(1, 2);(1, 7);463
(6, 9);(10, 1);466
(5, 13);(3, 5);468
(6, 1);(6, 5);468
(10, 2);(1, 13);469
(6, 13);(7, 3);469
(10, 11);(8, 5);470
(4, 11);(10, 12);471
(10, 3);(7, 10);472
(10, 6);(7, 11);473
(3, 13);(10, 13);474
(1, 8);(8, 13);478
(2, 5);(4, 10);481
(10, 10);(1, 12);481
(5, 5);(4, 7);482
(9, 9);(5, 1);483
(1, 7);(10, 8);484
(4, 12);(1, 11);484
