task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
19;(7, 2);(6, 1);0;3;5;20;False
8;(1, 11);(5, 9);0;0;6;14;False
6;(13, 3);(11, 9);0;0;8;24;False
11;(7, 3);(10, 10);0;0;10;18;False
14;(3, 1);(4, 3);0;7;10;13;False
20;(7, 11);(13, 7);0;0;10;21;False
4;(2, 1);(11, 1);0;4;13;11;False
10;(1, 12);(11, 13);0;2;13;15;False
5;(13, 4);(16, 13);0;2;14;25;False
39;(13, 10);(16, 1);0;2;14;28;False
3;(13, 11);(1, 10);0;0;16;27;False
17;(7, 8);(12, 9);0;5;17;23;False
22;(7, 12);(11, 5);0;2;17;22;False
23;(13, 6);(12, 1);0;11;17;21;False
30;(9, 13);(6, 13);0;14;17;18;False
7;(14, 1);(10, 6);0;5;18;26;False
9;(2, 13);(2, 5);0;5;19;16;False
16;(7, 4);(16, 11);0;2;19;19;False
37;(9, 9);(13, 12);0;10;19;14;False
1;(3, 9);(12, 13);0;7;20;17;False
24;(10, 7);(16, 6);0;12;21;24;False
21;(1, 6);(1, 1);0;5;22;12;False
38;(5, 1);(10, 8);0;6;24;20;False
33;(1, 2);(15, 13);0;1;28;10;False
2;(14, 9);(1, 3);0;5;29;29;False
18;(16, 7);(15, 5);0;20;31;28;False
36;(8, 5);(9, 1);0;24;31;11;False
31;(16, 8);(15, 9);0;19;33;25;False
49;(11, 13);(13, 10);15;26;35;19;False
28;(10, 3);(16, 10);0;21;36;21;False
12;(6, 5);(7, 10);0;31;37;12;False
35;(4, 6);(16, 3);0;13;37;13;False
27;(4, 7);(6, 9);0;35;39;20;False
29;(8, 13);(10, 4);0;25;39;14;False
32;(3, 13);(10, 2);0;21;39;27;False
45;(13, 7);(10, 10);11;29;39;24;False
26;(1, 7);(12, 5);0;22;41;16;False
13;(5, 13);(16, 2);0;18;42;18;False
34;(4, 11);(1, 4);0;33;43;23;False
41;(14, 5);(5, 5);6;21;43;22;False
57;(16, 12);(9, 5);20;30;44;10;False
15;(7, 6);(14, 13);0;27;45;26;False
25;(4, 10);(3, 5);0;29;45;15;False
52;(12, 1);(11, 1);18;34;47;11;False
65;(16, 13);(9, 9);30;40;50;21;False
42;(4, 4);(10, 12);7;37;51;29;False
63;(15, 1);(12, 9);25;40;51;13;False
40;(4, 8);(13, 2);0;37;52;17;False
56;(13, 11);(13, 3);19;36;54;19;False
44;(4, 3);(8, 1);11;46;55;22;False
47;(11, 9);(1, 12);14;41;55;28;False
46;(7, 11);(6, 1);11;38;57;12;False
50;(4, 12);(8, 9);15;51;58;25;False
59;(7, 3);(16, 4);20;47;59;14;False
53;(9, 13);(13, 4);18;43;60;24;False
51;(1, 10);(1, 13);17;59;62;21;False
67;(9, 1);(10, 6);32;56;62;22;False
58;(7, 4);(7, 8);20;47;64;10;False
73;(16, 8);(10, 4);40;52;64;26;False
54;(2, 1);(7, 12);18;47;65;23;False
61;(11, 5);(16, 6);22;52;66;18;False
62;(7, 7);(4, 2);23;58;66;13;False
43;(1, 8);(7, 2);9;53;67;20;False
48;(3, 1);(13, 8);14;47;68;27;False
70;(10, 3);(13, 10);37;58;68;17;False
69;(12, 13);(13, 12);36;67;69;11;False
55;(2, 9);(13, 6);18;52;70;15;False
76;(6, 9);(1, 11);40;66;73;10;False
64;(6, 13);(16, 11);29;61;74;28;False
71;(8, 5);(15, 9);38;63;74;12;False
81;(14, 5);(16, 10);45;65;74;19;False
86;(16, 1);(16, 2);52;73;74;26;False
66;(10, 8);(1, 2);32;57;76;16;False
68;(10, 11);(1, 6);34;62;80;25;False
74;(2, 13);(13, 7);40;63;80;21;False
72;(11, 13);(10, 7);38;70;81;23;False
79;(12, 5);(5, 1);44;71;82;18;False
75;(4, 7);(10, 2);40;73;85;22;False
60;(3, 9);(14, 1);21;63;86;29;False
91;(13, 11);(8, 1);56;70;87;11;False
83;(14, 9);(7, 10);46;70;88;27;False
77;(16, 3);(3, 13);42;60;89;14;False
82;(1, 4);(5, 13);46;77;90;20;False
84;(10, 10);(15, 5);48;77;90;17;False
85;(9, 5);(16, 13);51;71;90;24;False
87;(15, 13);(16, 12);52;78;91;19;False
93;(9, 9);(4, 6);59;83;91;28;False
80;(4, 11);(1, 3);44;80;92;10;False
78;(1, 7);(16, 7);43;76;95;13;False
89;(6, 5);(5, 9);55;88;95;26;False
98;(16, 8);(4, 8);65;76;96;12;False
90;(4, 4);(11, 9);56;83;98;16;False
100;(4, 3);(13, 4);66;85;98;18;False
88;(2, 5);(12, 1);53;82;99;25;False
101;(5, 5);(6, 1);67;93;100;28;False
97;(14, 13);(3, 5);63;78;101;15;False
99;(10, 4);(8, 9);65;86;101;21;False
95;(7, 3);(10, 12);61;88;104;23;False
109;(13, 8);(13, 3);75;98;104;24;False
92;(1, 12);(7, 11);58;92;105;14;False
94;(8, 13);(7, 6);60;93;105;20;False
106;(15, 1);(4, 10);70;87;109;29;False
105;(13, 10);(10, 6);69;96;110;27;False
113;(16, 4);(16, 10);77;92;110;17;False
112;(3, 1);(13, 6);75;96;111;10;False
108;(10, 3);(7, 7);74;106;113;18;False
104;(9, 13);(11, 5);69;99;114;19;False
111;(16, 1);(8, 5);75;101;116;13;False
110;(12, 13);(13, 12);75;105;118;16;False
118;(2, 1);(7, 8);86;104;119;28;False
96;(4, 12);(11, 1);63;100;120;12;False
102;(7, 12);(9, 1);67;99;121;11;False
103;(1, 8);(1, 13);68;105;122;22;False
116;(13, 2);(1, 2);82;101;122;25;False
122;(6, 13);(7, 2);90;102;122;26;False
115;(16, 2);(10, 8);81;110;123;24;False
120;(15, 9);(11, 13);88;116;124;23;False
114;(12, 9);(2, 9);81;105;127;21;False
119;(14, 5);(10, 11);87;114;128;20;False
124;(10, 10);(1, 4);91;113;128;14;False
130;(5, 13);(12, 5);96;113;129;29;False
107;(1, 10);(1, 1);71;108;130;15;False
131;(15, 13);(13, 7);97;121;131;16;False
139;(1, 7);(3, 5);105;129;132;22;False
126;(9, 9);(3, 9);92;117;133;18;False
127;(16, 12);(10, 7);92;120;133;10;False
125;(10, 2);(1, 11);91;114;134;27;False
117;(16, 11);(5, 1);83;111;137;17;False
138;(1, 6);(6, 5);105;131;137;21;False
136;(7, 10);(12, 1);102;121;142;28;False
141;(4, 7);(7, 11);106;135;142;22;False
133;(1, 3);(5, 9);99;129;143;14;False
134;(4, 3);(15, 5);100;128;143;25;False
135;(4, 6);(14, 9);101;130;143;26;False
123;(4, 2);(13, 11);91;123;145;13;False
128;(9, 5);(16, 13);93;127;146;11;False
145;(11, 9);(13, 6);112;136;146;29;False
137;(10, 4);(16, 6);102;134;148;23;False
140;(3, 13);(2, 5);106;137;148;20;False
129;(16, 3);(4, 11);96;127;149;12;False
121;(14, 1);(2, 13);89;121;150;19;False
132;(8, 1);(16, 7);99;137;151;24;False
153;(4, 12);(6, 13);123;150;153;12;False
146;(16, 4);(3, 1);114;137;154;16;False
152;(7, 8);(11, 5);122;147;154;27;False
155;(5, 5);(2, 1);123;143;154;17;False
142;(7, 6);(16, 8);110;139;155;10;False
143;(6, 9);(4, 8);111;144;155;14;False
147;(4, 4);(1, 12);115;138;155;15;False
148;(7, 7);(6, 1);117;141;158;21;False
149;(15, 1);(10, 3);119;145;158;28;False
161;(12, 5);(13, 8);130;155;159;27;False
154;(1, 13);(9, 1);123;139;160;18;False
169;(1, 4);(3, 5);138;159;162;16;False
150;(13, 12);(9, 13);120;151;163;22;False
166;(7, 12);(1, 10);134;155;165;12;False
174;(5, 1);(4, 6);144;159;165;21;False
144;(14, 13);(8, 13);111;148;167;13;False
151;(10, 6);(10, 12);121;155;170;29;False
157;(4, 10);(7, 4);125;155;170;20;False
158;(10, 8);(16, 10);128;155;170;25;False
177;(10, 2);(10, 10);147;162;170;18;False
156;(12, 13);(7, 2);124;153;171;26;False
165;(14, 5);(15, 13);134;160;171;10;False
167;(1, 11);(11, 13);135;161;173;14;False
160;(13, 4);(12, 9);129;158;174;11;False
163;(13, 3);(13, 7);132;162;176;24;False
164;(1, 1);(13, 2);133;155;176;17;False
176;(4, 7);(10, 7);147;166;177;21;False
162;(10, 11);(16, 2);131;159;178;23;False
170;(9, 9);(12, 1);143;164;179;27;False
171;(8, 9);(8, 5);143;170;179;22;False
173;(11, 1);(7, 11);144;161;179;28;False
159;(2, 9);(16, 1);129;156;180;19;False
179;(5, 13);(4, 3);149;170;182;13;False
172;(7, 3);(5, 9);144;168;183;16;False
188;(1, 12);(3, 1);156;168;184;12;False
178;(15, 5);(13, 11);149;181;189;10;False
200;(16, 13);(13, 12);171;185;189;24;False
181;(13, 10);(2, 13);151;176;190;11;False
168;(1, 8);(16, 12);138;167;192;15;False
184;(2, 5);(3, 9);155;185;192;22;False
194;(11, 9);(7, 7);163;181;192;29;False
186;(16, 11);(1, 7);155;171;194;25;False
183;(7, 10);(14, 1);154;179;195;18;False
182;(16, 3);(8, 1);152;182;196;19;False
187;(11, 5);(7, 6);156;181;199;21;False
199;(15, 1);(8, 13);171;180;199;23;False
175;(1, 3);(14, 9);146;181;200;20;False
180;(4, 2);(15, 9);150;180;200;26;False
192;(9, 5);(1, 2);160;189;200;14;False
196;(7, 8);(1, 10);166;193;201;29;False
198;(7, 12);(6, 9);168;198;202;10;False
195;(1, 4);(13, 6);164;189;204;12;False
189;(16, 4);(4, 11);156;186;205;27;False
206;(15, 13);(10, 8);175;194;205;15;False
190;(3, 13);(16, 8);159;185;207;28;False
185;(16, 6);(1, 6);155;183;208;17;False
191;(4, 12);(10, 3);159;193;208;16;False
193;(5, 5);(10, 4);161;194;208;13;False
201;(4, 8);(9, 1);171;194;208;22;False
205;(14, 5);(10, 6);174;203;208;18;False
