task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
7;(7, 11);(6, 9);0;0;3;21;False
14;(4, 12);(1, 10);0;6;13;14;False
3;(3, 1);(13, 3);0;4;16;10;False
12;(4, 7);(5, 13);0;9;16;12;False
4;(7, 12);(7, 4);0;9;17;27;False
5;(15, 9);(13, 12);0;8;17;24;False
6;(9, 9);(4, 4);0;5;17;22;False
17;(1, 12);(12, 9);0;2;18;15;False
18;(13, 2);(10, 12);0;2;18;25;False
20;(15, 13);(13, 4);0;5;18;28;False
1;(1, 7);(9, 5);0;5;19;11;False
9;(10, 4);(1, 2);0;6;19;18;False
19;(10, 6);(5, 5);0;7;20;19;False
11;(1, 8);(8, 1);0;8;25;13;False
15;(8, 9);(4, 8);0;9;25;20;False
13;(4, 11);(13, 7);0;9;26;16;False
10;(10, 11);(16, 2);0;9;28;23;False
16;(14, 13);(1, 6);0;5;29;29;False
21;(14, 1);(16, 3);4;25;29;21;False
28;(3, 5);(7, 4);19;25;30;18;False
24;(6, 5);(5, 9);17;25;32;10;False
8;(13, 11);(1, 4);0;10;35;26;False
27;(10, 7);(4, 3);18;26;36;24;False
2;(4, 2);(16, 11);0;15;38;17;False
22;(11, 9);(16, 10);14;32;38;14;False
31;(3, 1);(9, 5);20;26;40;19;False
35;(6, 9);(4, 4);26;30;40;20;False
23;(13, 10);(1, 10);17;28;42;12;False
33;(7, 10);(1, 11);21;32;44;22;False
26;(8, 13);(15, 1);18;22;45;25;False
30;(7, 8);(1, 12);19;36;46;28;False
32;(15, 13);(16, 4);20;36;46;11;False
34;(14, 5);(13, 3);26;36;47;13;False
42;(9, 1);(13, 4);36;47;54;26;False
29;(1, 13);(13, 6);19;36;55;15;False
48;(9, 13);(11, 13);43;54;56;12;False
25;(16, 1);(2, 13);18;31;57;27;False
38;(10, 4);(4, 6);30;44;58;29;False
43;(1, 4);(13, 2);37;45;61;24;False
39;(2, 9);(7, 12);30;51;63;21;False
41;(11, 5);(4, 10);33;46;63;10;False
52;(7, 11);(9, 5);47;56;64;28;False
37;(10, 11);(16, 2);29;46;65;23;False
40;(13, 7);(6, 1);31;49;66;18;False
47;(8, 5);(7, 4);41;54;66;19;False
51;(10, 3);(12, 9);47;58;66;11;False
36;(3, 13);(5, 1);27;49;67;16;False
45;(8, 9);(16, 13);39;55;69;14;False
44;(9, 9);(15, 9);39;52;70;17;False
49;(4, 4);(1, 11);45;54;70;22;False
46;(5, 13);(6, 5);41;61;72;20;False
53;(1, 1);(3, 9);48;65;75;13;False
55;(11, 1);(10, 7);56;64;75;15;False
50;(1, 8);(3, 5);46;69;78;25;False
59;(15, 5);(14, 9);62;71;78;24;False
58;(5, 5);(9, 1);59;72;82;29;False
54;(16, 12);(7, 7);55;67;83;26;False
57;(4, 2);(12, 1);58;74;83;27;False
67;(8, 5);(13, 8);68;76;84;16;False
60;(16, 7);(10, 4);64;78;87;21;False
69;(16, 2);(12, 5);71;79;88;17;False
63;(13, 6);(7, 3);66;75;90;23;False
68;(10, 12);(6, 13);70;85;90;14;False
56;(1, 2);(4, 3);57;85;91;12;False
65;(8, 13);(1, 7);67;78;91;11;False
61;(7, 2);(10, 10);64;81;94;10;False
62;(4, 10);(13, 10);65;79;94;28;False
73;(8, 9);(10, 2);76;81;95;15;False
71;(11, 9);(3, 13);73;81;98;20;False
64;(9, 13);(7, 11);67;88;99;18;False
72;(10, 11);(10, 8);76;85;99;13;False
66;(14, 13);(9, 5);67;83;100;19;False
76;(5, 5);(1, 8);83;93;100;29;False
74;(4, 4);(9, 9);79;91;103;25;False
75;(13, 7);(7, 4);79;90;104;24;False
70;(16, 10);(1, 10);71;90;107;22;False
79;(11, 5);(8, 1);85;94;107;16;False
77;(4, 7);(16, 4);84;91;110;26;False
78;(15, 5);(2, 13);84;91;114;27;False
81;(13, 3);(6, 1);89;101;114;17;False
85;(7, 10);(1, 13);92;105;114;11;False
