task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
427;(15, 9);(1, 2);391;394;415;14;True
381;(5, 13);(9, 9);353;408;416;28;False
425;(5, 5);(16, 4);389;405;417;10;False
420;(1, 13);(12, 13);386;399;418;22;False
447;(10, 2);(16, 2);410;410;418;20;True
437;(7, 12);(10, 10);400;412;419;24;True
415;(1, 3);(5, 13);382;402;420;13;False
403;(9, 5);(11, 13);371;407;421;23;False
419;(7, 11);(7, 4);385;415;422;29;False
444;(7, 10);(13, 8);408;409;423;21;False
434;(8, 1);(2, 13);396;403;425;12;False
429;(6, 9);(4, 7);391;415;426;18;False
441;(10, 3);(7, 2);403;417;426;11;False
413;(7, 8);(13, 11);381;412;427;26;False
426;(13, 6);(4, 3);391;408;427;19;False
456;(9, 9);(2, 5);414;416;429;28;False
373;(13, 7);(11, 1);345;416;430;25;False
401;(13, 8);(15, 5);371;424;430;22;False
450;(7, 11);(8, 13);411;419;430;15;False
463;(13, 10);(14, 5);424;426;432;23;False
467;(13, 11);(16, 13);428;428;432;26;True
423;(1, 1);(11, 9);389;416;434;14;False
424;(3, 1);(10, 7);389;417;434;16;False
455;(10, 11);(8, 5);414;420;434;24;False
439;(10, 8);(8, 5);402;430;435;13;False
445;(14, 1);(8, 9);408;422;436;10;False
451;(1, 6);(10, 4);411;417;436;27;False
453;(7, 4);(5, 9);413;422;437;29;False
459;(1, 10);(1, 1);418;429;438;12;False
457;(9, 5);(2, 9);415;428;439;20;True
433;(15, 1);(4, 10);394;418;440;17;False
416;(2, 1);(4, 2);382;431;442;19;False
440;(12, 1);(13, 12);402;431;443;25;False
422;(10, 4);(4, 11);389;433;446;11;False
465;(10, 8);(16, 7);427;435;446;16;False
460;(13, 3);(15, 5);418;443;447;23;False
462;(13, 6);(1, 13);423;425;447;21;False
464;(16, 11);(4, 8);426;434;449;26;False
452;(11, 9);(4, 12);413;434;450;14;False
477;(7, 11);(16, 12);436;439;451;10;True
432;(1, 8);(16, 3);393;432;452;18;False
479;(7, 3);(5, 9);437;444;452;27;False
428;(1, 7);(1, 4);391;432;453;28;False
461;(4, 6);(6, 13);423;441;454;15;False
472;(5, 13);(11, 13);432;449;455;11;False
473;(7, 12);(15, 9);434;442;455;29;False
443;(7, 3);(16, 8);408;438;456;13;False
446;(13, 2);(4, 11);408;439;457;22;False
471;(4, 3);(1, 12);432;443;457;12;False
454;(16, 10);(12, 9);414;453;458;10;False
421;(13, 4);(9, 13);388;440;459;24;False
458;(16, 6);(7, 8);417;447;461;16;False
449;(6, 5);(3, 13);411;449;462;20;False
468;(15, 13);(6, 5);429;446;465;25;False
469;(3, 13);(8, 1);431;444;465;17;False
470;(16, 8);(3, 9);431;451;465;23;False
482;(1, 10);(10, 12);441;450;465;21;False
487;(9, 1);(2, 1);444;448;465;19;True
504;(2, 9);(7, 11);459;460;467;26;False
466;(1, 2);(11, 5);427;455;470;28;False
495;(16, 2);(1, 2);452;453;470;18;False
476;(8, 13);(10, 7);436;463;471;22;False
485;(11, 9);(1, 7);443;459;471;10;False
492;(11, 13);(15, 1);451;455;471;11;False
507;(5, 9);(7, 3);464;464;472;12;True
491;(10, 8);(1, 6);447;460;473;14;False
500;(6, 13);(10, 2);453;454;474;15;False
438;(14, 9);(6, 1);401;459;476;13;False
486;(16, 10);(16, 3);444;457;476;29;False
478;(9, 13);(1, 3);436;459;477;24;False
506;(10, 7);(6, 1);463;467;478;16;False
514;(5, 1);(4, 4);468;476;480;12;False
448;(10, 6);(5, 1);410;472;482;22;False
497;(13, 4);(4, 6);453;473;484;17;True
502;(7, 12);(1, 4);457;468;484;26;False
475;(2, 13);(16, 4);435;460;487;27;False
511;(13, 12);(8, 1);465;470;487;21;False
481;(1, 1);(12, 13);439;466;489;19;False
484;(3, 1);(5, 5);441;479;489;13;False
501;(4, 2);(7, 2);455;481;490;16;False
516;(13, 4);(9, 9);472;481;490;15;False
509;(8, 5);(6, 9);464;482;492;10;False
480;(7, 6);(14, 13);437;477;493;25;False
483;(16, 1);(4, 10);441;472;493;11;False
498;(11, 5);(1, 12);453;470;493;28;False
